recipient_iso3,year,arms_tiv_total,oda_total,econ_neocol_score_total,colonial_tie_flag,journalist_killings,gdp_per_capita,gdp_per_capita_log,population,population_log,armed_conflict,conflict_intensity
COG,2011,0.0,176.72,7.630431354511172,1,0,3396.16505817952,8.130402149954334,4609724.0,15.343678543332404,0.0,0.0
COG,2012,23.380000000000003,49.749634,7.581106940464339,1,0,3732.32737320389,8.22478727869983,4740450.0,15.371642625873916,0.0,0.0
COG,2013,35.2,78.678719,7.898963622173785,1,0,3697.41705884249,8.21538976264776,4857099.0,15.395951904072591,0.0,0.0
COG,2014,5.84,49.451906,7.76220023194866,1,0,3601.2365808718,8.189032560150018,4975880.0,15.420112797354737,0.0,0.0
COG,2015,2.24,34.664107,7.924677843224041,1,0,2439.35189403696,7.799487665806785,5097581.0,15.444276671446726,0.0,0.0
COG,2016,0.0,33.462917000000004,7.910206363790047,1,0,2093.10728558843,7.646404980371864,5222536.0,15.46849366563946,1.0,1.0
COG,2017,0.0,40.253074,7.861681268138439,1,0,2211.63309874797,7.701486480325731,5351011.0,15.492796072981854,0.0,0.0
COG,2018,0.2,72.27097,8.406778124715775,1,0,2694.43413191427,7.898943491691299,5483118.0,15.517184475219722,0.0,0.0
COG,2019,0.0,107.496234,7.902591060236376,1,0,2488.42466724916,7.819405125487231,5616661.0,15.54124791719195,0.0,0.0
COG,2020,0.0,95.71087,8.356402406704582,1,0,1993.586671931,7.597690643142918,5752791.0,15.565195686313627,0.0,0.0
COG,2021,3.3,89.019261,8.210442771823468,1,0,2516.16255145432,7.830490222829694,5892183.0,15.589137115145473,0.0,0.0
COG,2022,0.0,124.62949,8.776302299585321,1,0,2620.83804267402,7.871249409225721,6035104.0,15.613103645173902,0.0,0.0
COG,2023,0.0,121.518997,8.68215634368373,1,0,2477.97845544866,7.8151983678206465,6182885.0,15.637295548982324,0.0,0.0
COG,2024,0.0,108.144025,9.172505607080014,1,0,2482.2489948456,7.81692028097681,6332961.0,15.661278457260751,0.0,0.0
COK,1992,0.0,11.87,0.0,0,0,,,,,,
COK,1993,0.0,10.21,0.0,0,0,,,,,,
COK,1994,0.0,10.46,0.0,0,0,,,,,,
COK,1995,0.0,10.420000000000002,0.0,0,0,,,,,,
COK,1996,0.0,7.14,0.0,0,0,,,,,,
COK,1997,0.0,7.140000000000001,0.0,0,0,,,,,,
COK,1998,0.0,5.9399999999999995,0.0,0,0,,,,,,
COK,1999,0.0,4.54,0.0,0,0,,,,,,
COK,2000,0.0,3.44,0.0,0,0,,,,,,
COK,2001,0.0,3.94,0.0,0,0,,,,,,
COK,2002,0.0,3.5,0.0,0,0,,,,,,
COK,2003,0.0,4.59,0.0,0,0,,,,,,
COK,2004,0.0,6.0,0.0,0,0,,,,,,
COK,2005,0.0,7.08,0.0,0,0,,,,,,
COK,2006,0.0,31.08,0.0,0,0,,,,,,
COK,2007,0.0,9.12,0.0,0,0,,,,,,
COK,2008,0.0,4.4799999999999995,0.0,0,0,,,,,,
COK,2009,0.0,5.91,0.0,0,0,,,,,,
COK,2010,0.0,13.53,0.0,0,0,,,,,,
COK,2011,0.0,20.89,0.0,0,0,,,,,,
COK,2012,0.0,18.26,0.0,0,0,,,,,,
COK,2013,0.0,15.399145999999998,0.0,0,0,,,,,,
COK,2014,0.0,24.602424000000003,0.0,0,0,,,,,,
COK,2015,0.0,20.610556000000003,0.0,0,0,,,,,,
COK,2016,0.0,14.607603999999998,0.0,0,0,,,,,,
COK,2017,0.0,14.351613,0.0,0,0,,,,,,
COK,2018,0.0,31.063047,0.0,0,0,,,,,,
COK,2019,0.0,28.547544,0.0,0,0,,,,,,
COL,1992,36.09,221.2,0.0,1,1,1730.39091795329,7.456102626100624,33760571.0,17.334804141056107,1.0,2.0
COL,1993,68.43,85.15,0.0,1,4,1929.26721811738,7.564895530070404,34441473.0,17.354772006644037,1.0,1.0
COL,1994,42.1,99.32,0.0,1,2,2325.91872973374,7.751870392542891,35127410.0,17.374492295364124,1.0,2.0
COL,1995,35.15,164.56,5.167491620892566,1,3,2583.66576349858,7.856964508044993,35804662.0,17.393588666356276,1.0,1.0
COL,1996,49.38,159.96,5.14152823118686,1,1,2664.64056059983,7.887824453432261,36462745.0,17.41180161236763,1.0,2.0
COL,1997,193.14,175.63,5.1228738648895265,1,5,2873.2814350993,7.963210012796103,37121149.0,17.42969741906701,1.0,1.0
COL,1998,160.36,164.83,5.097906534831225,1,9,2604.87166959518,7.865138689862745,37792165.0,17.447612363973082,1.0,1.0
COL,1999,43.57,295.36,5.1322425211648115,1,7,2241.22911801216,7.714779707759222,38454863.0,17.464995721861303,1.0,2.0
COL,2000,67.85,181.74,5.102224932210162,1,7,2555.00751039968,7.845810442124553,39089934.0,17.481375549356354,1.0,2.0
COL,2001,268.18,374.55,4.987808347870607,1,8,2472.99084035833,7.813183563656219,39709262.0,17.497095018195374,1.0,2.0
COL,2002,173.22,429.63,5.038631533389137,1,9,2428.92969771584,7.795205985691528,40324680.0,17.51247424642019,1.0,2.0
COL,2003,145.28,778.5000000000001,5.183038396720252,1,6,2311.94218760291,7.745843224117566,40937429.0,17.527555337007097,1.0,2.0
COL,2004,18.2,491.31,5.172612441076758,1,2,2818.57195413044,7.943985636424234,41543171.0,17.54224370956042,1.0,2.0
COL,2005,18.31,584.1800000000001,5.0990644756885715,1,2,3456.06610874512,8.14788625842882,42128977.0,17.55624635167605,1.0,2.0
COL,2006,54.07,929.36,5.190712051912358,1,3,3789.85361217027,8.240082672573331,42691084.0,17.569500650775314,1.0,1.0
COL,2007,236.87,630.02,5.221803017277692,1,1,4769.926147194,8.470086100993974,43235374.0,17.582169560738237,1.0,1.0
COL,2008,109.95,907.29,5.191777093532488,1,0,5541.83629665898,8.620081186310896,43758808.0,17.59420347621888,1.0,1.0
COL,2009,262.57,1006.67,5.039344931320946,1,3,5250.97292433518,8.566168657337226,44271541.0,17.60585261322832,1.0,1.0
COL,2010,258.75,588.55,5.128323863937259,1,2,6398.2958447102,8.763786959626445,44777319.0,17.617212296864682,1.0,1.0
COL,2011,145.32999999999998,927.610327,5.293208220574274,1,1,7400.9940695669,8.90936960389555,45259614.0,17.62792566963131,1.0,1.0
COL,2012,212.22,701.215151,5.159991275351358,1,2,8108.59838244229,9.00068030633393,45715810.0,17.637954747896842,1.0,1.0
COL,2013,172.99,774.89188,5.066197613088675,1,2,8279.10255642981,9.021489854600407,46151584.0,17.647441841184357,1.0,1.0
COL,2014,167.04,1138.571265,5.092194005184113,1,1,8187.20824890084,9.010328245586576,46565429.0,17.65636895682362,1.0,1.0
COL,2015,192.9,1289.439848,5.11448338212462,1,3,6248.51490534512,8.740099099350715,46969940.0,17.66501838059125,1.0,1.0
COL,2016,18.0,989.708007,5.042595478391808,1,0,5959.84250367574,8.692799334152472,47437512.0,17.67492386608452,1.0,1.0
COL,2017,91.4,766.298349,4.930395361499798,1,1,6479.53231292429,8.77640361281022,48131078.0,17.689438638701436,0.0,0.0
COL,2018,15.9,1642.343013,5.0172244597894124,1,3,6816.96818309544,8.827170104063562,49024465.0,17.707830017187547,1.0,1.0
COL,2019,21.85,866.482868,5.118787610372643,1,2,6472.54544924705,8.77532473350093,49907985.0,17.725691567959988,1.0,1.0
COL,2020,79.9,1720.212806,5.075714989625185,1,2,5339.68711357943,8.582922337274953,50629997.0,17.740054784692685,1.0,1.0
COL,2021,45.05,1761.585172,5.195316461558943,1,1,6222.62164397614,8.735946583102677,51188173.0,17.751019067232278,1.0,1.0
COL,2022,49.86,1633.483899,5.366313325274063,1,2,6680.44506854481,8.806939891338876,51737944.0,17.76170199678534,1.0,1.0
COL,2023,3.02,918.090489,5.09924249031692,1,1,7000.83660501046,8.853784935897595,52321152.0,17.77291128321944,1.0,1.0
COL,2024,18.5,1304.254429,4.814476379517849,1,1,7919.20886825345,8.977046589447056,52886363.0,17.783656075315644,1.0,1.0
COM,1992,0.0,23.130000000000003,0.0,1,0,938.595399659213,6.8443845020689675,465113.0,13.050035665799852,0.0,0.0
COM,1993,0.0,29.01,0.0,1,0,903.033729112507,6.805759905003467,473682.0,13.068291489456495,0.0,0.0
COM,1994,0.0,17.849999999999998,0.0,1,0,652.898017688557,6.4814209420240285,482142.0,13.085993955454096,0.0,0.0
COM,1995,0.0,21.77,0.0,1,0,800.623567802959,6.685390883800635,490586.0,13.103355873913417,0.0,0.0
COM,1996,0.0,22.08,0.0,1,0,786.380773511866,6.667441119795356,499107.0,13.12057578060479,0.0,0.0
COM,1997,0.0,17.689999999999998,0.0,1,0,714.519968676115,6.571610944741623,507777.0,13.13779765380433,1.0,1.0
COM,1998,0.0,23.64,0.0,1,0,704.479817408486,6.557459682821182,516597.0,13.155018352426088,0.0,0.0
COM,1999,0.0,13.19,0.0,1,0,707.228776682623,6.561354201506073,525886.0,13.172839738192476,0.0,0.0
COM,2000,0.0,10.8,0.0,1,0,633.309032776244,6.450958506449634,536080.0,13.192038682647052,0.0,0.0
COM,2001,0.0,9.59,0.0,1,0,681.163857619963,6.523802890451961,547220.0,13.212606194330156,0.0,0.0
COM,2002,0.0,11.03,0.0,1,0,764.61349832543,6.639370475207226,558923.0,13.233766996674431,0.0,0.0
COM,2003,0.0,11.24,0.0,1,0,959.691049354812,6.86661140907682,569798.0,13.253037191036276,0.0,0.0
COM,2004,0.0,13.99,0.0,1,0,1072.28409029621,6.9775463161265785,580704.0,13.27199643957475,0.0,0.0
COM,2005,0.0,15.11,0.0,1,0,1105.78796866788,7.0083134536383485,592677.0,13.292404841556468,0.0,0.0
COM,2006,0.0,21.790000000000003,0.0,1,0,1138.47908404345,7.0374485138316984,604753.0,13.312575389187543,0.0,0.0
COM,2007,0.0,20.09,0.0,1,0,1289.73631056361,7.162193066045255,616927.0,13.332505981463186,0.0,0.0
COM,2008,5.6,26.42,0.0,1,0,1455.02768595586,7.282780207572918,629307.0,13.352374492923682,0.0,0.0
COM,2009,0.0,29.012,0.0,1,0,1410.30516959473,7.251561392290802,641947.0,13.372261024747152,0.0,0.0
COM,2010,0.0,22.42,0.0,1,0,1386.5742428453,7.234591410571615,654836.0,13.392140101587271,0.0,0.0
COM,2011,0.0,29.107273999999997,0.0,1,0,1531.43789372951,7.333962372874326,668056.0,13.412127281340378,0.0,0.0
COM,2012,1.04,44.167544,0.0,1,0,1490.31511351281,7.306742862158649,681630.0,13.43224226761316,0.0,0.0
COM,2013,0.0,41.495222,0.0,1,0,1603.32797107303,7.379836729981009,696192.0,13.453380763342578,0.0,0.0
COM,2014,0.0,33.143332,0.0,1,0,1615.71723662012,7.387534246431685,711503.0,13.475134912947286,0.0,0.0
COM,2015,0.0,28.12757,0.0,1,0,1329.37048235986,7.192460787629863,726682.0,13.496244246791973,0.0,0.0
COM,2016,0.0,22.354356000000003,0.0,1,0,1365.48403444497,7.219264248750914,741741.0,13.516755404611308,0.0,0.0
COM,2017,0.0,27.057339,0.0,1,0,1423.9248027797,7.261172283540853,756669.0,13.53668118448516,0.0,0.0
COM,2018,0.0,30.407075,0.0,1,0,1527.40527125285,7.331325673576291,771590.0,13.556208599846784,0.0,0.0
COM,2019,0.0,48.732698,0.0,1,0,1510.23218151592,7.320018680582039,786578.0,13.575447170116815,0.0,0.0
COM,2020,0.0,40.59467,0.0,1,0,1519.34665556206,7.32603568956906,802163.0,13.595067108093078,0.0,0.0
COM,2021,0.0,84.71185,0.0,1,0,1554.97289190153,7.349213391600628,818174.0,13.614830306900911,0.0,0.0
COM,2022,0.0,66.04498000000001,0.0,1,0,1465.479642862,7.289937869138057,834188.0,13.634214075601957,0.0,0.0
COM,2023,0.0,50.483034,0.0,1,0,1560.27378476855,7.352616587901486,850387.0,13.653446818969227,0.0,0.0
COM,2024,0.0,67.47435399999999,0.0,1,0,1662.75663312504,7.416232126406334,866628.0,13.67236509794369,0.0,0.0
CPV,1992,7.0,80.11,0.0,1,0,907.847909529157,6.811076864052965,393415.0,12.882620313340857,0.0,0.0
CPV,1993,0.0,81.93,0.0,1,0,1220.04997868613,7.106647103024385,401965.0,12.904120299134192,0.0,0.0
CPV,1994,0.0,82.03,0.0,1,0,991.108974352157,6.8988244923128,410228.0,12.924468381676515,0.0,0.0
CPV,1995,0.0,77.04,0.0,1,0,1165.13832331934,7.060595091414613,418104.0,12.943485484388106,0.0,0.0
CPV,1996,0.0,80.27,0.0,1,0,1179.51522705182,7.072858808515837,425581.0,12.961210573155906,0.0,0.0
CPV,1997,0.0,68.28999999999999,0.0,1,0,1133.57422614008,7.033130951826607,432798.0,12.978026385431644,0.0,0.0
CPV,1998,8.65,85.99,0.0,1,0,1186.74294773086,7.0789678149076485,439784.0,12.994038976268218,0.0,0.0
CPV,1999,0.0,88.85,0.0,1,0,1326.74466945164,7.190483603951028,446519.0,13.00923723158482,0.0,0.0
CPV,2000,0.88,69.75,0.0,1,0,1189.51479345891,7.081300766369258,453317.0,13.024346938983284,0.0,0.0
CPV,2001,0.0,49.3,0.0,1,0,1223.33055331575,7.109332379883987,460293.0,13.039618522216312,0.0,0.0
CPV,2002,0.0,43.29,0.0,1,0,1328.57874270666,7.191865035333958,467046.0,13.054183032870789,0.0,0.0
CPV,2003,0.0,90.23,0.0,1,0,1717.97565369655,7.448901931137937,473383.0,13.067660064982077,0.0,0.0
CPV,2004,0.0,91.67,0.0,1,0,1929.49081468781,7.565011420503948,479370.0,13.080228020801544,0.0,0.0
CPV,2005,0.0,106.5,0.0,1,0,2004.14680417563,7.602973715098359,485115.0,13.092141255214742,0.0,0.0
CPV,2006,0.0,100.61,0.0,1,0,2256.99666191075,7.721790297822534,490728.0,13.103645281791,0.0,0.0
CPV,2007,0.0,114.75,0.0,1,0,3324.57675212498,8.109097652393574,496190.0,13.114714196872711,0.0,0.0
CPV,2008,0.0,163.15,0.0,1,0,3908.64885822576,8.270947032703532,501355.0,13.125069711975044,0.0,0.0
CPV,2009,1.52,162.20999999999998,0.0,1,0,3659.72046361628,8.205142047417487,506141.0,13.134570565578676,0.0,0.0
CPV,2010,0.0,248.44,0.0,1,0,3579.46006137809,8.18296724717603,509784.0,13.141742385574831,0.0,0.0
CPV,2011,0.0,220.01,0.0,1,0,4002.01386888785,8.294552980626891,511447.0,13.14499924219193,0.0,0.0
CPV,2012,10.0,218.926609,0.0,1,0,3736.81517011087,8.225988968832535,511955.0,13.145992009534035,0.0,0.0
CPV,2013,0.0,219.488103,0.0,1,0,3960.97596791345,8.284245730426901,512225.0,13.1465192606154,0.0,0.0
CPV,2014,0.0,181.49238199999996,0.0,1,0,3985.60706548134,8.290444917258588,512326.0,13.146716420152265,0.0,0.0
CPV,2015,0.0,105.413705,0.0,1,0,3415.06266730931,8.13595112243954,512394.0,13.146849139334284,0.0,0.0
CPV,2016,0.0,77.399844,0.0,1,0,3608.96605234906,8.191176598211477,512554.0,13.147161350297766,0.0,0.0
CPV,2017,0.0,95.572049,0.0,1,0,3893.09571382506,8.266959933443609,512893.0,13.147822525399649,0.0,0.0
CPV,2018,0.0,69.075976,0.0,1,0,4294.96510035729,8.36519870874094,513415.0,13.148839763977175,0.0,0.0
CPV,2019,3.04,58.581171,0.0,1,0,4380.78117331128,8.384982337539077,514104.0,13.15018085860076,0.0,0.0
CPV,2020,0.0,40.891076,0.0,1,0,3539.22661248299,8.171663511209541,514679.0,13.151298684342192,0.0,0.0
CPV,2021,0.0,61.079947,0.0,1,0,3971.44409203423,8.286885058681952,516649.0,13.15511900609432,0.0,0.0
CPV,2022,0.0,27.75967,0.0,1,0,4323.31362032709,8.371777428954365,519741.0,13.16108588955302,0.0,0.0
CPV,2023,0.0,37.700027,0.0,1,0,4794.90121917259,8.47530838630713,522331.0,13.166056765525418,0.0,0.0
CPV,2024,0.0,39.653221,0.0,1,0,5192.48157325878,8.55496700702154,524877.0,13.17091922841029,0.0,0.0
CRI,1992,0.0,140.1,0.0,1,0,2612.38756453737,7.868019857849269,3284258.0,15.004651309196946,0.0,0.0
CRI,1993,2.9,100.25,0.0,1,0,2840.38706479397,7.951695612288968,3367434.0,15.02966158796546,0.0,0.0
CRI,1994,0.0,80.19,0.0,1,0,3039.56328550633,8.019469127997299,3451122.0,15.054209953527137,0.0,0.0
CRI,1995,0.0,60.400000000000006,6.358288870291401,1,0,3275.25256447416,8.094150264019248,3535176.0,15.078273643909364,0.0,0.0
CRI,1996,0.0,51.24,6.364277393185425,1,0,3226.96395598625,8.07929702247804,3619013.0,15.101711894691956,0.0,0.0
CRI,1997,0.0,43.59,6.270136518791667,1,0,3407.776128985,8.133815195939714,3701711.0,15.12430570315796,0.0,0.0
CRI,1998,0.0,52.24,6.316761349760841,1,0,3617.45756666726,8.193526728420881,3782838.0,15.145985079542005,0.0,0.0
CRI,1999,0.0,39.379999999999995,6.196176871521742,1,0,3690.96154778297,8.21364228514397,3862101.0,15.166721893881352,0.0,0.0
CRI,2000,0.0,54.82,6.596176373451069,1,0,3812.75388284924,8.246107010921255,3937739.0,15.18611725868665,0.0,0.0
CRI,2001,0.0,39.98,6.345350972772554,1,1,3985.12984506207,8.290325174146954,4008947.0,15.204039171282828,0.0,0.0
CRI,2002,0.0,32.730000000000004,6.556890190222017,1,0,4067.71851429092,8.310837559663966,4075705.0,15.220554295828236,0.0,0.0
CRI,2003,0.0,57.690000000000005,6.549864598130695,1,0,4173.14856415514,8.336426081241125,4138784.0,15.235912582850624,0.0,0.0
CRI,2004,0.0,48.84,6.415018725635665,1,0,4431.0117207843,8.396383216374122,4200078.0,15.25061365450972,0.0,0.0
CRI,2005,0.0,39.48,6.3451636641347156,1,0,4703.00721784778,8.455957416676547,4261240.0,15.26507075570225,0.0,0.0
CRI,2006,0.0,31.55,6.2171726990319,1,0,5256.59640859159,8.567239025681252,4321340.0,15.279076097308,0.0,0.0
CRI,2007,0.0,65.68,6.1960675835112795,1,0,6137.71199925542,8.722207313136439,4380248.0,15.292615901754289,0.0,0.0
CRI,2008,0.0,64.11,6.16496220932235,1,0,6937.24261596055,8.844659656964371,4440056.0,15.306177546941482,0.0,0.0
CRI,2009,0.0,100.05,6.093039855149882,1,0,6832.69829924138,8.829474940321626,4499791.0,15.319541509217528,0.0,0.0
CRI,2010,0.0,102.78,5.966460761753809,1,0,8265.78820275582,9.019880372042689,4555962.0,15.331947262864734,0.0,0.0
CRI,2011,0.0,30.084098,6.057056777807125,1,0,9276.39107511347,9.1352278573739,4609833.0,15.34370218872014,0.0,0.0
CRI,2012,0.0,28.854939,5.9011860634854365,1,0,10126.9991024177,9.222960314699684,4663934.0,15.355369855968943,0.0,0.0
CRI,2013,0.0,29.412989,5.748184448948394,1,0,10803.2401962173,9.287601386284129,4716147.0,15.36650271063707,0.0,0.0
CRI,2014,0.0,35.527086,5.7138116992432595,1,0,10911.497878334,9.297572363475926,4767119.0,15.377252697164666,0.0,0.0
CRI,2015,0.0,84.740931,5.566682070540421,1,0,11714.7105980732,9.36860064710054,4818038.0,15.38787734921593,0.0,0.0
CRI,2016,0.0,70.382439,5.608958264429693,1,0,12091.0301606154,9.400219147639367,4866998.0,15.397987877884749,0.0,0.0
CRI,2017,0.0,72.09012799999999,5.593014650942756,1,0,12317.0902771304,9.418743030388557,4913177.0,15.407431337369328,0.0,0.0
CRI,2018,0.18,57.287509,5.603900233932144,1,0,12590.2493781614,9.440677934480144,4957818.0,15.416476282553363,0.0,0.0
CRI,2019,7.5,44.752936000000005,5.548553264763457,1,0,12884.6859951989,9.463794752995096,4999553.0,15.424859066401956,0.0,0.0
CRI,2020,0.0,190.929097,5.651702018224184,1,0,12394.0493969492,9.42497174906754,5034320.0,15.431789020396428,0.0,0.0
CRI,2021,0.0,58.531122,5.7938533550202145,1,0,12838.1185358931,9.460174035034669,5059988.0,15.436874669719334,0.0,0.0
CRI,2022,0.0,170.563539,5.8150258275073465,1,0,13625.9008491328,9.519727734713332,5081765.0,15.44116920015592,0.0,0.0
CRI,2023,0.0,132.586095,5.625789483742422,1,0,16942.0268119375,9.7375526075624,5105525.0,15.445833844645792,0.0,0.0
CRI,2024,0.0,73.536917,5.3726952592574895,1,0,18587.1532203482,9.830225933989032,5129910.0,15.450598673133408,0.0,0.0
CUB,1992,0.0,11.76,0.0,1,0,2047.67900346421,7.624462237285195,10785801.0,16.19374110486672,0.0,0.0
CUB,1993,0.0,14.39,0.0,1,0,2063.20366253587,7.632015229738044,10841031.0,16.198848660154145,0.0,0.0
CUB,1994,0.0,18.74,0.0,1,0,2613.28971869122,7.868365135260757,10886021.0,16.202990047057646,0.0,0.0
CUB,1995,0.0,33.730000000000004,4.5873840649175985,1,0,2785.24442954103,7.932090914952157,10925362.0,16.20659743340842,0.0,0.0
CUB,1996,0.0,26.95,5.139030850683595,1,0,2282.18809324202,7.732889951758865,10962010.0,16.209946216830073,0.0,0.0
CUB,1997,0.0,32.31,5.047099967664065,1,0,2306.42483397336,7.743453913684435,10997934.0,16.213217994940784,0.0,0.0
CUB,1998,0.0,57.12,5.103151038706824,1,0,2332.30656133119,7.754612997377288,11034712.0,16.216556498555775,0.0,0.0
CUB,1999,0.0,35.84,4.596254685062003,1,0,2561.77980406838,7.848457531873253,11072230.0,16.219950729745218,0.0,0.0
CUB,2000,0.0,31.15,5.016908540936825,1,0,2751.3817714814,7.919858526825549,11109109.0,16.22327596037998,0.0,0.0
CUB,2001,0.0,34.089999999999996,4.889409987968938,1,0,2842.96704310394,7.952603519288325,11144132.0,16.22642363931061,0.0,0.0
CUB,2002,0.0,50.07,4.667248633066719,1,0,3005.21104247868,8.008103074945423,11177418.0,16.22940605089696,0.0,0.0
CUB,2003,0.0,62.21,4.79631122528385,1,0,3202.78109865637,8.071774804674998,11209383.0,16.232261753390848,0.0,0.0
CUB,2004,8.26,70.58,4.9469606526468235,1,0,3399.21962893402,8.131301163358541,11238756.0,16.234878720148178,0.0,0.0
CUB,2005,0.0,69.52,4.747468743514803,1,0,3786.33799225291,8.23915460201935,11262554.0,16.236993975559823,0.0,0.0
CUB,2006,0.0,60.64,4.719012390411926,1,0,4329.98265964383,8.373318816287323,11278550.0,16.23841324967214,0.0,0.0
CUB,2007,0.0,66.1,5.362098960434058,1,0,4807.43888960684,8.477919765911908,11287272.0,16.23918627716782,0.0,0.0
CUB,2008,0.0,97.02,5.286873975077775,1,0,4986.12436479175,8.514414206570622,11291762.0,16.239583991264816,0.0,0.0
CUB,2009,0.0,87.84,4.521807065865255,1,0,5089.23519757167,8.534882842375193,11294719.0,16.239845829310052,0.0,0.0
CUB,2010,0.0,88.27,4.802925897575661,1,0,5272.26755824835,8.570215825700398,11297409.0,16.240083965355733,0.0,0.0
CUB,2011,0.0,60.98814,4.8075879529292544,1,0,6104.46105236166,8.716775102936483,11301571.0,16.240452300567945,0.0,0.0
CUB,2012,0.0,53.46963,4.531218118155939,1,0,6470.83673392653,8.77506070431501,11303175.0,16.24059421766825,0.0,0.0
CUB,2013,0.0,62.994267,4.641423822155609,1,0,6828.36428245396,8.828840433758625,11298167.0,16.240151058135336,0.0,0.0
CUB,2014,0.0,71.978157,4.776169730010649,1,0,7146.70459051328,8.874406633010937,11285775.0,16.239053641108345,0.0,0.0
CUB,2015,0.0,171.20080000000002,4.695653965549451,1,0,7727.91997207998,8.952595020259022,11275065.0,16.238104208303138,0.0,0.0
CUB,2016,0.0,2292.984987,4.170683007125884,1,0,8110.55874283616,9.000922040277104,11265612.0,16.237265457936044,0.0,0.0
CUB,2017,0.0,325.917149,4.366597462726419,1,0,8610.60829605429,9.06075024487442,11247829.0,16.235685690214318,0.0,0.0
CUB,2018,0.0,333.39018699999997,4.582968075085653,1,0,8911.46205998726,9.095093599033223,11227118.0,16.233842659762452,0.0,0.0
CUB,2019,0.0,101.088605,4.268172185540678,1,0,9232.26115935183,9.130459276839083,11202846.0,16.231678411128428,0.0,0.0
CUB,2020,0.0,117.291844,4.237585396819507,1,0,9605.27914559614,9.17006813730988,11176354.0,16.229310854435187,0.0,0.0
CUB,2021,0.0,93.921673,0.0,1,0,,,11122168.0,16.224450791812473,0.0,0.0
CUB,2022,0.0,84.31114,0.0,1,0,,,11059820.0,16.218829279061648,0.0,0.0
CUB,2023,0.0,128.260741,0.0,1,0,,,11019931.0,16.215216100326426,0.0,0.0
CUB,2024,0.0,82.487314,0.0,1,0,,,10979783.0,16.211566230644536,0.0,0.0
