sender_iso3,recipient_iso3,year,arms_tiv,bilateral_debt,ucdp_troops,ucdp_weapons,ucdp_training,ucdp_funding,colonial_tie,journalist_killings,oda_received,us_intervention
JPN,UGA,2001,0.0,47397572.1,0,0,0,0,0,0.0,450070002.757013,0
JPN,UGA,2002,0.0,52101751.5,0,0,0,0,0,1.0,500320001.617074,0
JPN,UGA,2003,0.0,58328664.8,0,0,0,0,0,0.0,677750001.102686,0
JPN,UGA,2004,0.0,0.0,0,0,0,0,0,0.0,797970006.845891,0
JPN,UGA,2007,0.0,0.0,0,0,0,0,0,0.0,1121750005.05522,0
JPN,UGA,2008,0.0,6956198.3,0,0,0,0,0,0.0,1267850029.18728,0
JPN,UGA,2009,0.0,14116141.6,0,0,0,0,0,0.0,1144809996.38885,0
JPN,UGA,2010,0.0,22650711.5,0,0,0,0,0,2.0,1129819984.25908,0
JPN,UGA,2011,0.0,24531925.2,0,0,0,0,0,1.0,1161569990.24376,1
JPN,UGA,2012,0.0,24921002.3,0,0,0,0,0,0.0,1043685836.26486,1
JPN,UGA,2013,0.0,35112147.3,0,0,0,0,0,0.0,1029294712.08993,1
JPN,UGA,2014,0.0,62858496.0,0,0,0,0,0,0.0,1177126867.16765,1
JPN,UGA,2015,0.0,99568344.4,0,0,0,0,0,0.0,1064781537.80848,1
JPN,UGA,2016,0.0,123888753.4,0,0,0,0,0,0.0,1127852235.95053,1
JPN,UGA,2017,0.0,251886625.3,0,0,0,0,0,0.0,1438329082.74839,1
JPN,UGA,2018,0.0,302382026.6,0,0,0,0,0,0.0,1319242903.49614,0
JPN,UGA,2019,0.0,307349706.7,0,0,0,0,0,0.0,1299721775.64818,0
JPN,UGA,2020,0.0,319559973.0,0,0,0,0,0,0.0,1441281483.03926,0
JPN,UGA,2021,0.0,289352946.4,0,0,0,0,0,0.0,1534357649.08453,0
JPN,UGA,2022,0.0,252114587.2,0,0,0,0,0,0.0,1263289136.47845,0
JPN,UGA,2023,0.0,249510253.0,0,0,0,0,0,0.0,1299240708.41679,0
JPN,UGA,2024,0.0,215601659.7,0,0,0,0,0,0.0,,0
JPN,UKR,1995,0.0,0.0,0,0,0,0,0,2.0,,0
JPN,UKR,1996,0.0,173672413.1,0,0,0,0,0,1.0,,0
JPN,UKR,1997,0.0,164078482.5,0,0,0,0,0,2.0,,0
JPN,UKR,1998,0.0,174532870.5,0,0,0,0,0,0.0,,0
JPN,UKR,1999,0.0,186203521.1,0,0,0,0,0,0.0,,0
JPN,UKR,2000,0.0,165622276.6,0,0,0,0,0,2.0,,0
JPN,UKR,2001,0.0,143072837.7,0,0,0,0,0,2.0,,0
JPN,UKR,2002,0.0,158715596.3,0,0,0,0,0,0.0,,0
JPN,UKR,2003,0.0,162222222.2,0,0,0,0,0,0.0,,0
JPN,UKR,2004,0.0,150950825.9,0,0,0,0,0,1.0,,0
JPN,UKR,2005,0.0,112969399.0,0,0,0,0,0,0.0,356449999.989941,0
JPN,UKR,2006,0.0,91946195.9,0,0,0,0,0,0.0,425730011.362582,0
JPN,UKR,2007,0.0,78236842.1,0,0,0,0,0,0.0,365749996.583909,0
JPN,UKR,2008,0.0,73730027.5,0,0,0,0,0,0.0,549259990.353137,0
JPN,UKR,2009,0.0,104676080.9,0,0,0,0,0,0.0,591280005.000532,0
JPN,UKR,2010,0.0,151639042.4,0,0,0,0,0,0.0,589170009.86822,0
JPN,UKR,2011,0.0,259276871.7,0,0,0,0,0,0.0,695629994.735121,0
JPN,UKR,2012,0.0,229069901.8,0,0,0,0,0,0.0,673753595.869988,0
JPN,UKR,2013,0.0,181310541.3,0,0,0,0,0,0.0,693524960.393565,0
JPN,UKR,2014,0.0,241147214.9,0,0,0,0,0,7.0,1315636547.24136,1
JPN,UKR,2015,0.0,233701244.8,0,0,0,0,0,1.0,1361870524.80131,0
JPN,UKR,2016,0.0,549640411.0,0,0,0,0,0,1.0,1418302026.88323,0
JPN,UKR,2017,0.0,560380868.1,0,0,0,0,0,0.0,1109181338.17054,0
JPN,UKR,2018,0.0,563421456.2,0,0,0,0,0,0.0,1139466727.14129,0
JPN,UKR,2019,0.0,566321480.9,0,0,0,0,0,1.0,1032836813.55417,0
JPN,UKR,2020,0.0,581163755.8,0,0,0,0,0,0.0,2231804519.08987,0
JPN,UKR,2021,0.0,502880658.4,0,0,0,0,0,0.0,2104079266.93559,0
JPN,UKR,2022,0.0,1005420278.9,0,0,0,0,0,15.0,28434351343.0357,0
JPN,UKR,2023,0.0,939813966.6,0,0,0,0,0,2.0,38742074094.7971,0
JPN,UKR,2024,0.0,851382062.0,0,0,0,0,0,1.0,,0
JPN,UZB,1995,0.0,44461732.4,0,0,0,0,0,0.0,74689998.2560425,0
JPN,UZB,1996,0.0,113956896.1,0,0,0,0,0,1.0,77929999.1112202,0
JPN,UZB,1997,0.0,174697950.9,0,0,0,0,0,0.0,123330003.410578,0
JPN,UZB,1998,0.0,327223180.4,0,0,0,0,0,0.0,136050002.02544,0
JPN,UZB,1999,0.0,682514671.9,0,0,0,0,0,0.0,138429998.338223,0
JPN,UZB,2000,0.0,766536101.5,0,0,0,0,0,0.0,162949996.806681,0
JPN,UZB,2001,0.0,787352048.5,0,0,0,0,0,0.0,129040001.84685,0
JPN,UZB,2002,0.0,815671392.8,0,0,0,0,0,0.0,163199996.130541,0
JPN,UZB,2003,0.0,885723622.6,0,0,0,0,0,0.0,174220001.880079,0
JPN,UZB,2004,0.0,912917787.1,0,0,0,0,0,0.0,211230000.773445,0
JPN,UZB,2005,0.0,766983131.3,0,0,0,0,0,0.0,138999999.165535,0
JPN,UZB,2006,0.0,694871794.9,0,0,0,0,0,0.0,114250001.544133,0
JPN,UZB,2007,0.0,704649122.9,0,0,0,0,0,0.0,121100000.033155,0
JPN,UZB,2008,0.0,846126721.7,0,0,0,0,0,0.0,124389999.523759,0
JPN,UZB,2009,0.0,773636758.6,0,0,0,0,0,0.0,83399999.750778,0
JPN,UZB,2010,0.0,777348066.3,0,0,0,0,0,0.0,91949999.8446554,0
JPN,UZB,2011,0.0,778499683.5,0,0,0,0,0,0.0,56609999.2524832,0
JPN,UZB,2012,0.0,658266897.7,0,0,0,0,0,0.0,73337664.7420227,0
JPN,UZB,2013,0.0,552782526.1,0,0,0,0,0,0.0,118321162.17399,0
JPN,UZB,2014,0.0,501235079.5,0,0,0,0,0,0.0,105520235.66846,0
JPN,UZB,2015,0.0,605286307.0,0,0,0,0,0,0.0,184402192.21916,0
JPN,UZB,2016,0.0,813578767.1,0,0,0,0,0,0.0,239576325.332862,0
JPN,UZB,2017,0.0,1083622674.9,0,0,0,0,0,0.0,355766298.022761,0
JPN,UZB,2018,0.0,1478110619.9,0,0,0,0,0,0.0,283674040.584767,0
JPN,UZB,2019,0.0,1964287023.4,0,0,0,0,0,0.0,694726757.220094,0
JPN,UZB,2020,0.0,2399073241.3,0,0,0,0,0,0.0,673325436.398969,0
JPN,UZB,2021,0.0,2711119429.3,0,0,0,0,0,0.0,537624643.977615,0
JPN,UZB,2022,0.0,2347793064.2,0,0,0,0,0,0.0,423450370.590202,0
JPN,UZB,2023,0.0,2339253400.3,0,0,0,0,0,0.0,502737633.916782,0
JPN,UZB,2024,0.0,2898266836.9,0,0,0,0,0,0.0,,0
JPN,VNM,1992,0.0,629282573.2,0,0,0,0,0,0.0,495229989.577085,0
JPN,VNM,1993,0.0,677738007.0,0,0,0,0,0,0.0,239380000.695586,0
JPN,VNM,1994,0.0,732975920.7,0,0,0,0,0,0.0,608719993.710518,0
JPN,VNM,1995,0.0,725119119.6,0,0,0,0,0,0.0,576049996.465444,0
JPN,VNM,1996,0.0,610232756.4,0,0,0,0,0,0.0,496630006.13451,0
JPN,VNM,1997,0.0,625933016.0,0,0,0,0,0,0.0,615860004.998743,0
JPN,VNM,1998,0.0,1400337357.7,0,0,0,0,0,0.0,746319992.12131,0
JPN,VNM,1999,0.0,2069981589.6,0,0,0,0,0,0.0,1041369987.81562,0
JPN,VNM,2000,0.0,2440269171.3,0,0,0,0,0,0.0,1274339991.94205,0
JPN,VNM,2001,0.0,2622687909.2,0,0,0,0,0,0.0,878910004.261881,0
JPN,VNM,2002,0.0,3123598893.1,0,0,0,0,0,0.0,786649989.575148,0
JPN,VNM,2003,0.0,3935999396.0,0,0,0,0,0,0.0,1010389994.59147,0
JPN,VNM,2004,0.0,4144524724.2,0,0,0,0,0,0.0,1244080013.62719,0
JPN,VNM,2005,0.0,4082273126.5,0,0,0,0,0,0.0,1313769965.13084,0
JPN,VNM,2006,0.0,4480427948.7,0,0,0,0,0,0.0,1360489986.9021,0
JPN,VNM,2007,0.0,5322693281.2,0,0,0,0,0,0.0,1585079989.10546,0
JPN,VNM,2008,0.0,7539742308.3,0,0,0,0,0,0.0,1722509974.0345,0
JPN,VNM,2009,0.0,8268747539.5,0,0,0,0,0,0.0,2132839991.31992,0
JPN,VNM,2010,0.0,10188034692.6,0,0,0,0,0,0.0,1872869987.91248,0
JPN,VNM,2011,0.0,11522283454.5,0,0,0,0,0,1.0,2231800003.03872,0
JPN,VNM,2012,0.0,11870049247.7,0,0,0,0,0,0.0,2689805206.62665,0
JPN,VNM,2013,0.0,10840654536.2,0,0,0,0,0,0.0,2435210563.64058,0
JPN,VNM,2014,0.0,11070530878.4,0,0,0,0,0,0.0,2466332876.69718,0
JPN,VNM,2015,0.0,12446916178.2,0,0,0,0,0,0.0,1879188394.29877,0
JPN,VNM,2016,0.0,14210936304.8,0,0,0,0,0,0.0,1897747468.68946,0
JPN,VNM,2017,0.0,15796174621.6,0,0,0,0,0,0.0,1612949423.83084,0
JPN,VNM,2018,0.0,16301375738.7,0,0,0,0,0,0.0,857263137.995265,0
JPN,VNM,2019,0.0,16458520315.1,0,0,0,0,0,0.0,749228910.940584,0
JPN,VNM,2020,0.0,17093224562.8,0,0,0,0,0,0.0,706807959.145285,0
JPN,VNM,2021,0.0,15165663865.4,0,0,0,0,0,0.0,507525082.33115,0
JPN,VNM,2022,0.0,12851949048.3,0,0,0,0,0,0.0,389355737.658218,0
JPN,VNM,2023,0.0,12073031002.9,0,0,0,0,0,0.0,686736604.112899,0
JPN,VNM,2024,0.0,10570938720.7,0,0,0,0,0,0.0,,0
JPN,VUT,2012,0.0,0.0,0,0,0,0,0,0.0,102631032.424048,0
JPN,VUT,2013,0.0,13295346.6,0,0,0,0,0,0.0,91150421.5076566,0
JPN,VUT,2014,0.0,12193302.4,0,0,0,0,0,0.0,97557034.5427841,0
JPN,VUT,2015,0.0,12207468.9,0,0,0,0,0,0.0,160391759.687918,0
JPN,VUT,2016,0.0,27970890.4,0,0,0,0,0,0.0,115103525.951505,0
JPN,VUT,2017,0.0,54269264.8,0,0,0,0,0,0.0,103874014.463276,0
JPN,VUT,2018,0.0,68672742.1,0,0,0,0,0,0.0,86325844.780542,0
JPN,VUT,2019,0.0,70857771.3,0,0,0,0,0,0.0,78443733.5995027,0
JPN,VUT,2020,0.0,74611599.0,0,0,0,0,0,0.0,106834133.76275,0
JPN,VUT,2021,0.0,67699851.2,0,0,0,0,0,0.0,138317145.671346,0
JPN,VUT,2022,0.0,57670561.7,0,0,0,0,0,0.0,86860440.9117252,0
JPN,VUT,2023,0.0,52850398.1,0,0,0,0,0,0.0,118443320.744904,0
JPN,VUT,2024,0.0,46919885.1,0,0,0,0,0,0.0,,0
JPN,WSM,2007,0.0,0.0,0,0,0,0,0,0.0,31570000.3243983,0
JPN,WSM,2008,0.0,0.0,0,0,0,0,0,0.0,36590000.6331503,0
JPN,WSM,2009,0.0,1511144.9,0,0,0,0,0,0.0,55510000.1841784,0
JPN,WSM,2010,0.0,8107722.5,0,0,0,0,0,0.0,100829999.107867,0
JPN,WSM,2011,0.0,21448788.9,0,0,0,0,0,0.0,81719999.4903058,0
JPN,WSM,2012,0.0,30941652.2,0,0,0,0,0,0.0,93805195.4433321,0
JPN,WSM,2013,0.0,26605982.9,0,0,0,0,0,0.0,70305871.3898062,0
JPN,WSM,2014,0.0,25256962.9,0,0,0,0,0,0.0,73068224.5220523,0
JPN,WSM,2015,0.0,27145228.2,0,0,0,0,0,0.0,68148049.3323762,0
JPN,WSM,2016,0.0,28082191.8,0,0,0,0,0,0.0,65100308.1463277,0
JPN,WSM,2017,0.0,35279008.0,0,0,0,0,0,0.0,84994277.0730704,0
JPN,WSM,2018,0.0,34142380.2,0,0,0,0,0,0.0,90491295.2929735,0
JPN,WSM,2019,0.0,32853739.0,0,0,0,0,0,0.0,85359348.704107,0
JPN,WSM,2020,0.0,33696805.9,0,0,0,0,0,0.0,56615293.2022233,0
JPN,WSM,2021,0.0,30706593.2,0,0,0,0,0,0.0,73420649.0251091,0
JPN,WSM,2022,0.0,24591029.1,0,0,0,0,0,0.0,58367056.3139021,0
JPN,WSM,2023,0.0,21034458.5,0,0,0,0,0,0.0,94873729.3705344,0
JPN,WSM,2024,0.0,17280561.7,0,0,0,0,0,0.0,,0
JPN,YEM,1992,0.0,275294592.7,0,0,0,0,0,0.0,159400000.797585,0
JPN,YEM,1993,0.0,318685723.4,0,0,0,0,0,0.0,190439999.587834,0
JPN,YEM,1994,0.0,355855312.8,0,0,0,0,0,0.0,109820000.233129,0
JPN,YEM,1995,0.0,339229792.6,0,0,0,0,0,0.0,114570002.140477,0
JPN,YEM,1996,0.0,285189654.1,0,0,0,0,0,0.0,139969998.667017,0
JPN,YEM,1997,0.0,249472860.2,0,0,0,0,0,0.0,191250001.803041,0
JPN,YEM,1998,0.0,596816603.7,0,0,0,0,0,0.0,178690000.025556,0
JPN,YEM,1999,0.0,367749508.1,0,0,0,0,0,0.0,183630003.305152,0
JPN,YEM,2000,0.0,314821576.9,0,0,0,0,0,0.0,178789999.401197,1
JPN,YEM,2001,0.0,252822458.2,0,0,0,0,0,0.0,107579999.990761,0
JPN,YEM,2002,0.0,269549624.7,0,0,0,0,0,0.0,136849998.6846,0
JPN,YEM,2003,0.0,292390289.4,0,0,0,0,0,0.0,152940001.245588,0
JPN,YEM,2004,0.0,291116019.9,0,0,0,0,0,0.0,177730003.222823,0
JPN,YEM,2005,0.0,248436043.1,0,0,0,0,0,0.0,194360001.668334,1
JPN,YEM,2006,0.0,237923497.3,0,0,0,0,0,0.0,166360001.496971,0
JPN,YEM,2007,0.0,239438596.5,0,0,0,0,0,0.0,188320000.801235,0
JPN,YEM,2008,0.0,276396694.2,0,0,0,0,0,0.0,226370001.714677,0
JPN,YEM,2009,0.0,270584401.5,0,0,0,0,0,0.0,277549998.512492,1
JPN,YEM,2010,0.0,303683241.3,0,0,0,0,0,1.0,326259998.142719,0
JPN,YEM,2011,0.0,315980418.6,0,0,0,0,0,3.0,365719999.806956,0
JPN,YEM,2012,0.0,281698440.2,0,0,0,0,0,0.0,466025602.437556,0
JPN,YEM,2013,0.0,229781576.5,0,0,0,0,0,0.0,725368181.481958,0
JPN,YEM,2014,0.0,198972148.6,0,0,0,0,0,2.0,607188168.155961,0
JPN,YEM,2015,0.0,197468879.6,0,0,0,0,0,8.0,605012324.554846,0
JPN,YEM,2016,0.0,203604452.0,0,0,0,0,0,6.0,859180376.755074,1
JPN,YEM,2017,0.0,210637732.4,0,0,0,0,0,2.0,1433402402.82565,0
JPN,YEM,2018,0.0,214571866.8,0,0,0,0,0,8.0,1514295855.19223,0
JPN,YEM,2019,0.0,217934384.2,0,0,0,0,0,1.0,1741060800.65668,0
JPN,YEM,2020,0.0,229479880.5,0,0,0,0,0,2.0,1809123144.32301,0
JPN,YEM,2021,0.0,208221696.9,0,0,0,0,0,1.0,2012606844.43265,0
JPN,YEM,2022,0.0,179276290.9,0,0,0,0,0,1.0,2110102038.01096,0
JPN,YEM,2023,0.0,167578042.4,0,0,0,0,0,0.0,1822865552.57067,0
JPN,YEM,2024,0.0,151809767.1,0,0,0,0,0,1.0,,0
JPN,ZMB,1992,0.0,426388782.9,0,0,0,0,0,0.0,794120011.348277,0
JPN,ZMB,1993,0.0,485273778.0,0,0,0,0,0,0.0,654460004.381836,0
JPN,ZMB,1994,0.0,597127314.2,0,0,0,0,0,0.0,479889998.322353,0
JPN,ZMB,1995,0.0,553291834.0,0,0,0,0,0,0.0,516610002.251342,0
JPN,ZMB,1996,0.0,635080997.6,0,0,0,0,0,0.0,391460003.394634,0
JPN,ZMB,1997,0.0,548033828.3,0,0,0,0,0,0.0,395870001.494884,0
JPN,ZMB,1998,0.0,660761239.8,0,0,0,0,0,0.0,277039999.466389,0
JPN,ZMB,1999,0.0,718434437.1,0,0,0,0,0,0.0,420920003.369451,0
JPN,ZMB,2000,0.0,617258472.0,0,0,0,0,0,0.0,511940009.716898,0
JPN,ZMB,2001,0.0,521631259.4,0,0,0,0,0,0.0,318359999.79265,0
JPN,ZMB,2002,0.0,525329441.5,0,0,0,0,0,0.0,463629993.885755,0
JPN,ZMB,2003,0.0,564500466.9,0,0,0,0,0,0.0,671379995.279014,0
JPN,ZMB,2004,0.0,565222819.8,0,0,0,0,0,0.0,869609985.474498,0
JPN,ZMB,2005,0.0,46816987.4,0,0,0,0,0,0.0,962070004.347712,0
JPN,ZMB,2006,0.0,0.0,0,0,0,0,0,0.0,1214560004.88251,0
JPN,ZMB,2009,0.0,0.0,0,0,0,0,0,0.0,854640002.645553,0
JPN,ZMB,2010,0.0,1546961.3,0,0,0,0,0,0.0,689709997.970611,0
JPN,ZMB,2011,0.0,1737004.5,0,0,0,0,0,0.0,782569993.669168,0
JPN,ZMB,2012,0.0,1559792.0,0,0,0,0,0,0.0,719796793.695539,0
JPN,ZMB,2013,0.0,12203228.9,0,0,0,0,0,0.0,780251173.045719,0
JPN,ZMB,2014,0.0,19471153.9,0,0,0,0,0,0.0,820792541.461997,0
JPN,ZMB,2015,0.0,29360995.9,0,0,0,0,0,0.0,641136954.273563,0
JPN,ZMB,2016,0.0,31104452.1,0,0,0,0,0,0.0,770338951.988816,0
JPN,ZMB,2017,0.0,27369353.4,0,0,0,0,0,0.0,785539595.655398,0
JPN,ZMB,2018,0.0,33204006.1,0,0,0,0,0,0.0,725446264.341473,0
JPN,ZMB,2019,0.0,48597873.9,0,0,0,0,0,1.0,645463984.904346,0
JPN,ZMB,2020,0.0,53411174.3,0,0,0,0,0,0.0,660848104.712088,0
JPN,ZMB,2021,0.0,46834778.0,0,0,0,0,0,0.0,698281991.409138,0
JPN,ZMB,2022,0.0,42216358.8,0,0,0,0,0,0.0,719955568.872392,0
JPN,ZMB,2023,0.0,38827425.9,0,0,0,0,0,0.0,718515662.326478,0
JPN,ZMB,2024,0.0,35173954.8,0,0,0,0,0,0.0,,0
JPN,ZWE,1992,0.0,75815632.2,0,0,0,0,0,0.0,558229995.20041,0
JPN,ZWE,1993,0.0,98006253.3,0,0,0,0,0,0.0,361150001.883507,0
JPN,ZWE,1994,0.0,112342117.6,0,0,0,0,0,0.0,377100003.160536,0
JPN,ZWE,1995,0.0,107974325.2,0,0,0,0,0,0.0,408059994.801879,0
JPN,ZWE,1996,0.0,94603447.9,0,0,0,0,0,0.0,341169994.696975,0
JPN,ZWE,1997,0.0,83116578.7,0,0,0,0,0,0.0,239839996.811002,0
JPN,ZWE,1998,0.0,100553632.2,0,0,0,0,0,0.0,238250001.842156,0
JPN,ZWE,1999,0.0,141115458.8,0,0,0,0,0,0.0,223439999.600873,0
JPN,ZWE,2000,0.0,149416881.0,0,0,0,0,0,0.0,191179999.304935,0
JPN,ZWE,2001,0.0,130257966.7,0,0,0,0,0,0.0,154080000.467598,0
JPN,ZWE,2002,0.0,158748957.5,0,0,0,0,0,0.0,184489999.698475,0
JPN,ZWE,2003,0.0,177040149.5,0,0,0,0,0,0.0,174999999.899417,0
JPN,ZWE,2004,0.0,181367652.8,0,0,0,0,0,0.0,194989999.201149,0
JPN,ZWE,2005,0.0,169568534.4,0,0,0,0,0,0.0,227260004.153475,0
JPN,ZWE,2006,0.0,167187894.0,0,0,0,0,0,0.0,254650002.248585,0
JPN,ZWE,2007,0.0,174447368.3,0,0,0,0,0,1.0,432879994.357005,0
JPN,ZWE,2008,0.0,219140495.9,0,0,0,0,0,0.0,596079993.026331,0
JPN,ZWE,2009,0.0,216022159.5,0,0,0,0,0,0.0,700390011.4391,0
JPN,ZWE,2010,0.0,244162062.6,0,0,0,0,0,0.0,614850001.186133,0
JPN,ZWE,2011,0.0,263947483.8,0,0,0,0,0,0.0,632809994.902462,0
JPN,ZWE,2012,0.0,237019064.1,0,0,0,0,0,0.0,768216136.455536,0
JPN,ZWE,2013,0.0,195232668.5,0,0,0,0,0,0.0,630837319.113314,0
JPN,ZWE,2014,0.0,170407824.8,0,0,0,0,0,0.0,594784951.981157,0
JPN,ZWE,2015,0.0,170605809.1,0,0,0,0,0,0.0,524891281.988239,0
JPN,ZWE,2016,0.0,176010273.9,0,0,0,0,0,0.0,538454402.36479,0
JPN,ZWE,2017,0.0,182090345.5,0,0,0,0,0,0.0,535422719.618306,0
JPN,ZWE,2018,0.0,185491292.9,0,0,0,0,0,0.0,535010743.675753,0
JPN,ZWE,2019,0.0,188398093.9,0,0,0,0,0,0.0,577796335.64502,0
JPN,ZWE,2020,0.0,198378847.8,0,0,0,0,0,0.0,690016857.479176,0
JPN,ZWE,2021,0.0,180001751.2,0,0,0,0,0,0.0,644529592.463746,0
JPN,ZWE,2022,0.0,154979268.9,0,0,0,0,0,0.0,524583085.351624,0
JPN,ZWE,2023,0.0,144866464.5,0,0,0,0,0,0.0,509731932.004623,0
JPN,ZWE,2024,0.0,131235237.9,0,0,0,0,0,0.0,,0
KOR,AGO,2000,0.0,0.0,0,0,0,0,0,0.0,234519998.99745,0
KOR,AGO,2001,0.0,0.0,0,0,0,0,0,0.0,240929997.898639,0
KOR,AGO,2002,0.0,9500000.0,0,0,0,0,0,0.0,348780001.208187,0
KOR,AGO,2003,0.0,9500000.0,0,0,0,0,0,0.0,439779999.107122,0
KOR,AGO,2004,0.0,9500000.0,0,0,0,0,0,0.0,1092379979.41673,0
KOR,AGO,2005,0.0,9500000.0,0,0,0,0,0,0.0,318519997.544587,0
KOR,AGO,2006,0.0,10516000.0,0,0,0,0,0,0.0,96590000.3910065,0
KOR,AGO,2007,0.0,16738000.0,0,0,0,0,0,0.0,169870000.56915,0
KOR,AGO,2008,0.0,43169000.0,0,0,0,0,0,0.0,267999999.172985,0
KOR,AGO,2009,0.0,70777000.0,0,0,0,0,0,0.0,180000002.458692,0
KOR,AGO,2010,0.0,104468000.0,0,0,0,0,0,2.0,175949997.510761,0
KOR,AGO,2011,0.0,118364000.0,0,0,0,0,0,0.0,146220003.167167,0
KOR,AGO,2012,0.0,122129000.0,0,0,0,0,0,0.0,159476450.813934,0
KOR,AGO,2013,0.0,129318000.0,0,0,0,0,0,0.0,176877668.388653,0
KOR,AGO,2014,0.0,138665000.0,0,0,0,0,0,0.0,154545141.294599,0
KOR,AGO,2015,0.0,149358000.0,0,0,0,0,0,0.0,306462966.987863,0
KOR,AGO,2016,0.0,156941000.0,0,0,0,0,0,0.0,108468289.669603,0
KOR,AGO,2017,0.0,154698000.0,0,0,0,0,0,0.0,106517531.16399,0
KOR,AGO,2018,0.0,173903000.0,0,0,0,0,0,0.0,103394596.524493,0
KOR,AGO,2019,0.0,176881000.0,0,0,0,0,0,0.0,91014109.8089517,0
KOR,AGO,2020,0.0,246388000.0,0,0,0,0,0,0.0,83763830.0729159,0
KOR,AGO,2021,0.0,243287000.0,0,0,0,0,0,0.0,195371510.630473,0
KOR,AGO,2022,0.0,231249000.0,0,0,0,0,0,0.0,91553483.9744214,0
KOR,AGO,2023,0.0,221727000.0,0,0,0,0,0,0.0,154239524.071105,0
KOR,AGO,2024,0.0,212779000.0,0,0,0,0,0,0.0,,0
KOR,ALB,2004,0.0,7946109.6,0,0,0,0,0,0.0,216400002.567098,0
KOR,ALB,2005,0.0,8219321.9,0,0,0,0,0,0.0,257929998.056963,0
KOR,ALB,2006,0.0,26349426.8,0,0,0,0,0,0.0,265730002.231896,0
KOR,ALB,2007,0.0,29220135.7,0,0,0,0,0,0.0,256540002.344176,0
KOR,ALB,2008,0.0,23012162.8,0,0,0,0,0,0.0,329379999.997094,0
KOR,ALB,2009,0.0,24889496.8,0,0,0,0,0,0.0,316210001.375526,0
KOR,ALB,2010,0.0,25540905.0,0,0,0,0,0,0.0,301229994.127527,0
KOR,ALB,2011,0.0,25163933.8,0,0,0,0,0,0.0,334089997.129515,0
KOR,ALB,2012,0.0,27059862.8,0,0,0,0,0,0.0,285392173.345434,0
KOR,ALB,2013,0.0,27465004.3,0,0,0,0,0,0.0,215066653.465503,0
KOR,ALB,2014,0.0,26368103.2,0,0,0,0,0,0.0,268679704.80863,0
KOR,ALB,2015,0.0,23493694.5,0,0,0,0,0,0.0,268899537.577294,0
KOR,ALB,2016,0.0,21584956.6,0,0,0,0,0,0.0,188159167.234902,0
KOR,ALB,2017,0.0,22994427.9,0,0,0,0,0,0.0,196631339.279702,0
KOR,ALB,2018,0.0,20737894.6,0,0,0,0,0,0.0,361058773.19735,0
KOR,ALB,2019,0.0,18775133.9,0,0,0,0,0,0.0,213624581.661075,0
KOR,ALB,2020,0.0,18647665.4,0,0,0,0,0,0.0,291368219.914031,0
KOR,ALB,2021,0.0,15891581.6,0,0,0,0,0,0.0,661215739.411302,0
KOR,ALB,2022,0.0,13722307.3,0,0,0,0,0,0.0,345211861.397941,0
KOR,ALB,2023,0.0,12363184.4,0,0,0,0,0,1.0,395765043.581214,0
KOR,ALB,2024,0.0,9858435.4,0,0,0,0,0,0.0,,0
KOR,AZE,2007,0.0,0.0,0,0,0,0,0,0.0,120189999.822527,0
KOR,AZE,2008,0.0,46772000.0,0,0,0,0,0,0.0,133550001.537427,0
KOR,AZE,2009,0.0,61983834.9,0,0,0,0,0,1.0,136870000.738651,0
KOR,AZE,2010,0.0,112140000.0,0,0,0,0,0,0.0,82639999.203384,0
KOR,AZE,2011,0.0,135967000.0,0,0,0,0,0,1.0,201510001.048446,0
KOR,AZE,2012,0.0,126739000.0,0,0,0,0,0,0.0,241789314.6188,0
KOR,AZE,2013,0.0,139277000.0,0,0,0,0,0,0.0,118295750.759542,0
KOR,AZE,2014,0.0,121868000.0,0,0,0,0,0,0.0,156520639.614668,0
KOR,AZE,2015,0.0,105194000.0,0,0,0,0,0,1.0,89198082.3734775,0
KOR,AZE,2016,0.0,99999000.0,0,0,0,0,0,0.0,100222132.990719,0
KOR,AZE,2017,0.0,96434000.0,0,0,0,0,0,0.0,92609117.7657362,0
KOR,AZE,2018,0.0,99327000.0,0,0,0,0,0,0.0,126756089.359289,0
KOR,AZE,2019,0.0,94892000.0,0,0,0,0,0,0.0,150326922.280597,0
KOR,AZE,2020,0.0,81202000.0,0,0,0,0,0,0.0,185627857.401152,0
KOR,AZE,2021,0.0,64533000.0,0,0,0,0,0,2.0,73185665.795696,0
KOR,AZE,2022,0.0,64533000.0,0,0,0,0,0,0.0,75930212.5861868,0
KOR,AZE,2023,0.0,64533000.0,0,0,0,0,0,0.0,76370413.8220055,0
KOR,AZE,2024,0.0,63254000.0,0,0,0,0,0,0.0,,0
KOR,BGD,1992,0.0,1525000.0,0,0,0,0,0,0.0,904380011.130124,0
KOR,BGD,1993,0.0,915000.0,0,0,0,0,0,0.0,761079993.898049,0
KOR,BGD,1994,0.0,305000.0,0,0,0,0,0,0.0,900290008.721874,0
KOR,BGD,1995,0.0,0.0,0,0,0,0,0,0.0,840120003.968477,0
KOR,BGD,1996,0.0,4852682.6,0,0,0,0,0,2.0,758600007.491186,0
KOR,BGD,1998,0.0,9639315.2,0,0,0,0,0,1.0,723079998.49692,0
KOR,BGD,1999,0.0,15474880.5,0,0,0,0,0,0.0,683340002.126991,0
KOR,BGD,2002,0.0,31131072.3,0,0,0,0,0,3.0,547600004.971027,0
